Regiao;Sexo;Cor;Renda
Sul;Masculino;Branca;6000
Sul;Feminino;Branca;800
Sul;Feminino;Branca;788
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Feminino;Branca;980
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;400
Sul;Masculino;Preta;1800
Sul;Masculino;Parda;2700
Sul;Masculino;Branca;2500
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;788
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1300
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;850
Sul;Feminino;Branca;870
Sul;Masculino;Parda;2000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;1000
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;920
Sul;Masculino;Branca;2200
Sul;Masculino;Branca;2300
Sul;Feminino;Branca;3500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;6800
Sul;Masculino;Branca;6000
Sul;Masculino;Branca;4500
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;1770
Sul;Masculino;Branca;13000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;6500
Sul;Feminino;Branca;1500
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;2500
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;3500
Sul;Masculino;Parda;1900
Sul;Feminino;Branca;788
Sul;Masculino;Branca;2500
Sul;Masculino;Indígena;2500
Sul;Masculino;Preta;1000
Sul;Masculino;Preta;1700
Sul;Feminino;Branca;1300
Sul;Feminino;Branca;800
Sul;Feminino;Branca;1500
Sul;Feminino;Parda;788
Sul;Masculino;Branca;1300
Sul;Masculino;Parda;1600
Sul;Masculino;Branca;1700
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;1600
Sul;Masculino;Parda;1500
Sul;Masculino;Branca;2350
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;300
Sul;Masculino;Branca;0
Sul;Masculino;Branca;400
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;1000
Sul;Masculino;Parda;1100
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;8000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;800
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;7000
Sul;Feminino;Preta;788
Sul;Feminino;Branca;980
Sul;Masculino;Preta;1300
Sul;Feminino;Branca;60
Sul;Masculino;Branca;7000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;900
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;300
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1060
Sul;Feminino;Branca;7000
Sul;Masculino;Branca;14000
Sul;Feminino;Branca;1577
Sul;Masculino;Branca;25000
Sul;Feminino;Branca;1300
Sul;Feminino;Preta;869
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1700
Sul;Masculino;Branca;2000
Sul;Feminino;Parda;1010
Sul;Masculino;Parda;0
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1400
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;1680
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;3000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1000
Sul;Masculino;Preta;1000
Sul;Feminino;Branca;900
Sul;Feminino;Parda;750
Sul;Feminino;Preta;690
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Masculino;Parda;1300
Sul;Masculino;Branca;900
Sul;Feminino;Branca;788
Sul;Masculino;Branca;2600
Sul;Masculino;Branca;1500
Sul;Feminino;Parda;980
Sul;Feminino;Branca;800
Sul;Masculino;Branca;3500
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;900
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;900
Sul;Feminino;Branca;788
Sul;Feminino;Branca;2500
Sul;Masculino;Branca;1700
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;500
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1900
Sul;Feminino;Preta;1500
Sul;Feminino;Parda;900
Sul;Masculino;Branca;750
Sul;Masculino;Branca;700
Sul;Feminino;Branca;1500
Sul;Feminino;Branca;1500
Sul;Feminino;Branca;1800
Sul;Feminino;Branca;400
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;3900
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1060
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1500
Sul;Feminino;Parda;1000
Sul;Masculino;Branca;0
Sul;Masculino;Branca;2400
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2250
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;2200
Sul;Masculino;Parda;2000
Sul;Feminino;Branca;480
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;1000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;4200
Sul;Masculino;Branca;3500
Sul;Masculino;Branca;3500
Sul;Feminino;Branca;788
Sul;Masculino;Branca;7000
Sul;Masculino;Branca;500
Sul;Feminino;Branca;600
Sul;Masculino;Branca;1200
Sul;Masculino;Parda;4000
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;500
Sul;Masculino;Branca;800
Sul;Masculino;Branca;2250
Sul;Feminino;Branca;250
Sul;Masculino;Branca;1450
Sul;Masculino;Branca;1800
Sul;Feminino;Branca;900
Sul;Masculino;Branca;1250
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;580
Sul;Masculino;Branca;2000
Sul;Masculino;Parda;2800
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1650
Sul;Masculino;Branca;20000
Sul;Masculino;Branca;300
Sul;Masculino;Branca;800
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1600
Sul;Feminino;Branca;1123
Sul;Feminino;Parda;1500
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1300
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;0
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;4500
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;6000
Sul;Feminino;Parda;900
Sul;Masculino;Branca;1550
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1800
Sul;Masculino;Branca;2200
Sul;Masculino;Branca;0
Sul;Feminino;Parda;100
Sul;Masculino;Parda;500
Sul;Masculino;Branca;0
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;6000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1050
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;1400
Sul;Feminino;Branca;0
Sul;Feminino;Branca;1100
Sul;Feminino;Branca;1500
Sul;Masculino;Parda;750
Sul;Masculino;Parda;1000
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;500
Sul;Feminino;Branca;1053
Sul;Feminino;Branca;788
Sul;Masculino;Preta;1500
Sul;Feminino;Parda;500
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;3500
Sul;Masculino;Branca;0
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;3000
Sul;Feminino;Branca;0
Sul;Masculino;Branca;2800
Sul;Masculino;Branca;2600
Sul;Masculino;Branca;0
Sul;Masculino;Branca;0
Sul;Masculino;Branca;4500
Sul;Masculino;Branca;1300
Sul;Feminino;Parda;2525
Sul;Feminino;Branca;1010
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;10000
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;2400
Sul;Feminino;Parda;915
Sul;Feminino;Parda;2400
Sul;Masculino;Parda;800
Sul;Masculino;Parda;2000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;600
Sul;Feminino;Parda;788
Sul;Feminino;Parda;400
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;600
Sul;Masculino;Parda;1300
Sul;Masculino;Parda;400
Sul;Masculino;Preta;1100
Sul;Feminino;Parda;420
Sul;Feminino;Branca;500
Sul;Masculino;Branca;1200
Sul;Masculino;Parda;788
Sul;Feminino;Parda;788
Sul;Feminino;Parda;1500
Sul;Masculino;Branca;900
Sul;Masculino;Branca;5500
Sul;Masculino;Branca;8000
Sul;Masculino;Branca;500
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1000
Sul;Masculino;Parda;788
Sul;Masculino;Parda;788
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;3500
Sul;Masculino;Branca;1800
Sul;Feminino;Branca;1600
Sul;Masculino;Branca;1200
Sul;Masculino;Parda;1450
Sul;Feminino;Branca;788
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;788
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;3200
Sul;Feminino;Branca;3000
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;3500
Sul;Feminino;Branca;1400
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;1750
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1900
Sul;Masculino;Preta;1218
Sul;Masculino;Branca;8000
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;10000
Sul;Feminino;Branca;1400
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;2500
Sul;Masculino;Parda;1600
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;4200
Sul;Masculino;Branca;1800
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;3000
Sul;Masculino;Parda;1600
Sul;Masculino;Branca;2200
Sul;Masculino;Branca;0
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;2100
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;3100
Sul;Feminino;Branca;1500
Sul;Feminino;Branca;2100
Sul;Feminino;Branca;1400
Sul;Masculino;Branca;1000
Sul;Masculino;Parda;300
Sul;Masculino;Branca;2100
Sul;Feminino;Preta;1000
Sul;Masculino;Parda;600
Sul;Masculino;Parda;2300
Sul;Masculino;Branca;919
Sul;Masculino;Branca;1335
Sul;Masculino;Parda;2800
Sul;Masculino;Branca;1600
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;1150
Sul;Feminino;Parda;1400
Sul;Feminino;Preta;788
Sul;Masculino;Branca;1392
Sul;Masculino;Branca;2300
Sul;Masculino;Parda;3000
Sul;Feminino;Branca;1200
Sul;Masculino;Parda;2000
Sul;Masculino;Branca;2300
Sul;Masculino;Parda;1100
Sul;Masculino;Parda;4000
Sul;Masculino;Parda;3800
Sul;Masculino;Branca;8000
Sul;Masculino;Branca;1300
Sul;Feminino;Branca;4000
Sul;Masculino;Branca;3000
Sul;Feminino;Branca;6000
Sul;Masculino;Branca;7000
Sul;Masculino;Branca;3200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;700
Sul;Feminino;Branca;200
Sul;Masculino;Branca;2300
Sul;Feminino;Parda;1450
Sul;Feminino;Branca;100
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;300
Sul;Masculino;Branca;800
Sul;Masculino;Branca;600
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1625
Sul;Feminino;Branca;70
Sul;Feminino;Parda;788
Sul;Feminino;Branca;170
Sul;Masculino;Branca;750
Sul;Feminino;Branca;300
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;0
Sul;Masculino;Branca;0
Sul;Masculino;Branca;1450
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;800
Sul;Masculino;Branca;70
Sul;Masculino;Branca;400
Sul;Masculino;Branca;500
Sul;Masculino;Branca;600
Sul;Masculino;Parda;1157
Sul;Masculino;Branca;800
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;1300
Sul;Feminino;Branca;788
Sul;Feminino;Branca;0
Sul;Masculino;Branca;12000
Sul;Masculino;Branca;1500
Sul;Masculino;Parda;950
Sul;Feminino;Branca;1000
Sul;Masculino;Branca;0
Sul;Feminino;Parda;1700
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;415
Sul;Masculino;Parda;250
Sul;Masculino;Parda;0
Sul;Feminino;Branca;0
Sul;Masculino;Branca;370
Sul;Masculino;Parda;0
Sul;Masculino;Branca;0
Sul;Feminino;Branca;0
Sul;Masculino;Parda;125
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;2700
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;5000
Sul;Feminino;Branca;0
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;8700
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;4200
Sul;Masculino;Branca;3500
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;1700
Sul;Feminino;Branca;804
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;5500
Sul;Masculino;Preta;900
Sul;Feminino;Branca;788
Sul;Masculino;Branca;1700
Sul;Masculino;Branca;800
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;998
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;1500
Sul;Feminino;Preta;1100
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1800
Sul;Feminino;Branca;1800
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;2400
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;2300
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;400
Sul;Masculino;Branca;788
Sul;Masculino;Branca;788
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;790
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;1700
Sul;Masculino;Branca;2300
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;920
Sul;Masculino;Branca;3500
Sul;Feminino;Branca;903
Sul;Masculino;Branca;4500
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;800
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;4500
Sul;Masculino;Branca;2500
Sul;Feminino;Branca;2500
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1600
Sul;Feminino;Branca;1300
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;1534
Sul;Masculino;Branca;6000
Sul;Masculino;Branca;1000
Sul;Feminino;Branca;1000
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;2000
Sul;Masculino;Parda;150
Sul;Feminino;Branca;1650
Sul;Feminino;Branca;950
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;500
Sul;Feminino;Branca;788
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;0
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;820
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;2000
Sul;Masculino;Parda;1500
Sul;Masculino;Parda;2900
Sul;Feminino;Branca;0
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1270
Sul;Masculino;Branca;1400
Sul;Feminino;Branca;894
Sul;Feminino;Branca;850
Sul;Masculino;Branca;2364
Sul;Feminino;Branca;1000
Sul;Feminino;Branca;829
Sul;Feminino;Parda;1100
Sul;Masculino;Branca;2100
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;3000
Sul;Masculino;Parda;1100
Sul;Masculino;Parda;2300
Sul;Masculino;Branca;3000
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;1380
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;6000
Sul;Masculino;Branca;8000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1576
Sul;Feminino;Branca;1700
Sul;Feminino;Branca;3200
Sul;Feminino;Branca;850
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;6000
Sul;Masculino;Branca;3000
Sul;Feminino;Branca;1100
Sul;Feminino;Branca;4000
Sul;Feminino;Parda;1400
Sul;Masculino;Branca;1700
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;1800
Sul;Feminino;Branca;5000
Sul;Feminino;Branca;2200
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;780
Sul;Feminino;Branca;1300
Sul;Masculino;Branca;900
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;0
Sul;Masculino;Branca;800
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1900
Sul;Feminino;Branca;0
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1600
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;4200
Sul;Feminino;Branca;850
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;800
Sul;Feminino;Branca;3000
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;4200
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1500
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;7000
Sul;Feminino;Branca;2000
Sul;Feminino;Branca;6000
Sul;Feminino;Branca;3200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;5000
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;900
Sul;Masculino;Branca;6000
Sul;Feminino;Branca;2000
Sul;Masculino;Branca;10000
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2500
Sul;Feminino;Branca;1800
Sul;Feminino;Branca;4000
Sul;Feminino;Branca;600
Sul;Masculino;Branca;1300
Sul;Feminino;Preta;300
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;1600
Sul;Feminino;Branca;1800
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;987
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;500
Sul;Masculino;Branca;1300
Sul;Feminino;Preta;788
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;3000
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2500
Sul;Masculino;Preta;1500
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;500
Sul;Masculino;Branca;10000
Sul;Feminino;Branca;394
Sul;Masculino;Branca;15000
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;900
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2300
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;2000
Sul;Masculino;Preta;2300
Sul;Masculino;Preta;6000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1042
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;1300
Sul;Feminino;Branca;2500
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1000
Sul;Masculino;Branca;1700
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1068
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;500
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1700
Sul;Feminino;Branca;788
Sul;Feminino;Branca;900
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;980
Sul;Feminino;Branca;200
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;3500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;3000
Sul;Feminino;Branca;4000
Sul;Feminino;Branca;1200
Sul;Feminino;Branca;1000
Sul;Masculino;Branca;1400
Sul;Masculino;Branca;3800
Sul;Masculino;Branca;15000
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;400
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;2500
Sul;Feminino;Branca;3000
Sul;Feminino;Branca;790
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;788
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1000
Sul;Feminino;Parda;789
Sul;Feminino;Branca;1500
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;3000
Sul;Feminino;Parda;788
Sul;Masculino;Branca;2200
Sul;Feminino;Parda;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;3000
Sul;Feminino;Preta;8000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;2500
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;900
Sul;Feminino;Branca;938
Sul;Feminino;Preta;2500
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;1152
Sul;Masculino;Branca;1100
Sul;Feminino;Branca;850
Sul;Masculino;Parda;1300
Sul;Feminino;Branca;3000
Sul;Masculino;Branca;1100
Sul;Feminino;Branca;400
Sul;Masculino;Branca;1000
Sul;Feminino;Branca;800
Sul;Feminino;Branca;3200
Sul;Masculino;Branca;1400
Sul;Masculino;Preta;1200
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;789
Sul;Feminino;Preta;700
Sul;Masculino;Branca;2200
Sul;Masculino;Branca;1500
Sul;Masculino;Parda;2000
Sul;Feminino;Indígena;1200
Sul;Masculino;Branca;3500
Sul;Feminino;Branca;500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1114
Sul;Masculino;Preta;3000
Sul;Masculino;Branca;5000
Sul;Feminino;Branca;1500
Sul;Masculino;Parda;1500
Sul;Masculino;Branca;50
Sul;Masculino;Preta;700
Sul;Masculino;Parda;980
Sul;Feminino;Parda;788
Sul;Masculino;Branca;1200
Sul;Masculino;Branca;1000
Sul;Masculino;Parda;1200
Sul;Masculino;Branca;850
Sul;Feminino;Preta;1000
Sul;Masculino;Branca;1500
Sul;Masculino;Preta;1000
Sul;Masculino;Branca;9000
Sul;Feminino;Branca;3500
Sul;Masculino;Branca;1500
Sul;Feminino;Branca;1100
Sul;Masculino;Branca;8000
Sul;Masculino;Branca;1500
Sul;Masculino;Parda;1500
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;4000
Sul;Masculino;Branca;4500
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;0
Sul;Masculino;Branca;1600
Sul;Feminino;Branca;220
Sul;Masculino;Parda;1000
Sul;Masculino;Branca;1200
Sul;Feminino;Branca;788
Sul;Feminino;Branca;400
Sul;Masculino;Branca;1100
Sul;Masculino;Branca;1800
Sul;Masculino;Parda;1000
Sul;Masculino;Preta;1600
Sul;Masculino;Branca;2100
Sul;Masculino;Parda;1600
Sul;Feminino;Branca;1200
Sul;Masculino;Branca;1600
Sul;Feminino;Branca;1250
Sul;Masculino;Branca;1300
Sul;Masculino;Parda;1800
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;1150
Sul;Feminino;Branca;0
Sul;Feminino;Branca;1100
Sul;Masculino;Parda;1300
Sul;Masculino;Parda;1000
Sul;Masculino;Branca;850
Sul;Masculino;Branca;4000
Sul;Feminino;Branca;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;1800
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;0
Sul;Masculino;Branca;3600
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;1538
Sul;Masculino;Branca;0
Sul;Masculino;Branca;3700
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;800
Sul;Masculino;Branca;4000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;3077
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;2000
Sul;Masculino;Branca;1970
Sul;Feminino;Branca;500
Sul;Feminino;Branca;800
Sul;Masculino;Branca;1660
Sul;Masculino;Parda;2000
Sul;Masculino;Branca;2500
Sul;Feminino;Branca;320
Sul;Masculino;Branca;2400
Sul;Masculino;Parda;850
Sul;Feminino;Parda;394
Sul;Masculino;Branca;1100
Sul;Masculino;Parda;960
Sul;Masculino;Parda;0
Sul;Masculino;Parda;1500
Sul;Feminino;Parda;1100
Sul;Feminino;Parda;788
Sul;Masculino;Branca;1400
Sul;Masculino;Branca;0
Sul;Masculino;Branca;1300
Sul;Masculino;Branca;100
Sul;Masculino;Branca;500
Sul;Feminino;Parda;0
Sul;Masculino;Branca;1500
Sul;Masculino;Branca;1600
Sul;Masculino;Branca;1576
Sul;Masculino;Branca;450
Sul;Feminino;Parda;420
Sul;Masculino;Branca;788
Sul;Masculino;Branca;0
Sul;Masculino;Branca;7000
Sul;Masculino;Branca;5000
Sul;Masculino;Branca;3000
Sul;Masculino;Branca;200
Sul;Feminino;Parda;0
Sul;Masculino;Branca;85
Sul;Feminino;Parda;0
Sul;Masculino;Branca;1080
Sul;Masculino;Branca;0
Sul;Masculino;Branca;100
Sul;Masculino;Branca;2000
Sul;Masculino;Parda;110
Sul;Masculino;Branca;2200
Sul;Feminino;Branca;2150
Sul;Masculino;Parda;1295
Sul;Feminino;Branca;0
Sul;Masculino;Branca;7000
Sul;Masculino;Branca;5000
